ID,Languoid_ID,Lemma_ID,Form,Meaning,Comment,Source
W-2149,brk,L-475,ɸun,trunk (of tree),comment,thelwall1977[207]
W-2766,pnu,L-475,*ber,,comment,rilly2010[no. 7]
W-706,pkn,L-475,"*for, pl. *for-i","tree, wood",comment,jakobiA[no. 465]
W-2168,onw,L-477,doll,"to wish, want, need (pass.)",comment,OND[50]
W-2169,fia,L-477,dól,"lieben, begehren",comment,khalil1996a[36]
W-2170,dgl,L-477,dól,"to wish, love, want",comment,armbruster1965[53]
W-2782,pnu,L-477,*doll,only in East-Nubian,comment,rilly2010[no. 3]
W-2172,onw,L-478,dol,to gather,comment,OND[50]
W-2173,fia,L-478,dool,"sammeln, auflesen",comment,khalil1996a[36]
W-2361,pkn,L-478,*tul-,to pick up,comment,jakobiA[no. 266a]
W-2362,mei,L-478,tùlhèm,"to carry, take",comment,werner1993[134]
W-2781,pnu,L-478,*dol-,"Khalil: Sah loan jōle 'sammeln, ernten' (Crum 766a)",comment,rilly2010[no. 37]
W-2196,dgl,L-479,ímil,hundred,comment,armbruster1965[107]
W-2197,fia,L-479,"ime, imil",hundert,comment,khalil1996a[46]
W-2198,mei,L-479,immil,hundred,comment,macmichael1918[51]
W-2199,brk,L-479,meirta,hundred,comment,macmichael1920[199]
W-2200,mei,L-479,ímmíl,hundred,comment,werner1993[93]
W-2201,fia,L-479,imil,hundert,comment,reinisch1879[71]
W-2202,dgl,L-479,imil,hundert,comment,reinisch1879[71]
W-2203,xnz,L-479,imil,hundert,comment,reinisch1879[71]
W-146,dgl,L-48,gág,"to split, crack",comment,armbruster1965[73]
W-147,onw,L-48,gakk,pole vel sim.,comment,OND[25]
W-148,xnz,L-48,gak(ki),aufschlitzen,comment,massenbach1962[165]
W-149,fia,L-48,kek,"abschneiden, zerschneiden",comment,khalil1996a[51]
W-2207,fia,L-480,triss(i),"Eisen, Handschellen",comment,khalil1996a[109]
W-2208,mei,L-480,tessi,"iron, loan from ON",comment,macmichael1918[51]
W-2209,mei,L-480,téssí,"iron, loan from ON",comment,werner1993[130]
W-2417,onw,L-480,tiriss,iron implement,comment,OND[176]
W-2273,brk,L-481,inisitōn,mother-in-law,comment,macmichael1920[200]
W-2275,dgl,L-481,-ono,mother-in-law,comment,armbruster1965[159]
W-2277,dgl,L-482,beenna,paternal uncle,comment,armbruster1965[33]
W-2278,brk,L-482,embābunti,paternal uncle,comment,macmichael1920[200]
W-2293,brk,L-483,emunyi,back,comment,macmichael1920[205]
W-2294,pkn,L-483,*maɲ,back of body,comment,jakobiA[no. 32]
W-2379,fia,L-483,jer,Rücken,comment,khalil1996a[133]
W-2380,dgl,L-483,jer,back,comment,armbruster1965[87]
W-2381,mei,L-483,séed,back,comment,werner1993[122]
W-2874,pnu,L-483,*maɲ- (W) / *jer- (E+mei),,comment,rilly2010[no. 49]
W-2311,dgl,L-484,maag,to steal,comment,armbruster1965[135]
W-2312,brk,L-484,marg-on,you stole,comment,macmichael1920[213]
W-2313,pkn,L-484,*borg,to steal,comment,jakobiA[169]
W-2314,mei,L-484,"pàttèrhêm, pàttìhêm",to steal,comment,werner1993[113]
W-2315,fia,L-484,mark,"stehlen, rauben",comment,khalil1996a[72]
W-2875,pnu,L-484,*marg- < *m-ar-g-,,comment,rilly2010[no. 199]
W-2238,mei,L-485,porrnyi,"horse, loan from ON?",comment,macmichael1918[52]
W-897,onw,L-485,mourti,"horse, loanword from/to Daju Nyala (Darfur) ""murtane""? Cf. Thelwall 203",comment,OND[121]
W-898,fia,L-485,múrti,pferd,comment,reinisch1879[120]
W-900,mei,L-485,"pòrìnyì, pòrrnyì","horse, loan from ON?",comment,werner1993[118]
W-2331,fia,L-487,urr,"Feuer anzünden, brennen",comment,khalil1996a[87]
W-2332,dgl,L-487,úlli,"to kindle, light, set fire",comment,armbruster1965[208]
W-2333,mei,L-487,úllìhèm,to burn,comment,werner1993[137]
W-2334,kas,L-487,ʊ́r,to burn up,comment,jakobiA[no. 211]
W-2335,kko,L-487,ə̀r,to burn up,comment,jakobiA[no. 211]
W-2944,pnu,L-487,*urr-,,comment,rilly2010[no. 18]
W-1302,onw,L-488,tar,"he, she, it ",comment,OND[165]
W-1303,fia,L-488,tar,"er, jener",comment,reinisch1879[154]
W-1304,dgl,L-488,tér,"he, she, it",comment,armbruster1965[197]
W-1305,xnz,L-488,ter,er,comment,massenbach1962[216]
W-1307,abu,L-488,t̪ʊ́,he,comment,jakobiA[no. 605]
W-1308,kko,L-488,t̪é,he,comment,jakobiA[no. 605]
W-1309,kdu,L-488,t̪ɔ́r,he,comment,jakobiA[no. 605]
W-1330,onw,L-488,ter,they,comment,OND[170]
W-1331,fia,L-488,ter,sie,comment,reinisch1879[157]
W-1332,dgl,L-488,tír,they,comment,armbruster1965[199]
W-1333,xnz,L-488,"tir, tirii",sie,comment,massenbach1962[217]
W-1334,pkn,L-488,"*t̪i, *tir?",they,comment,jakobiA[no. 610]
W-2073,brk,L-488,tar,he,comment,thelwall1977[202]
W-2250,brk,L-488,tir,they,comment,macmichael1918[52]
W-2252,brk,L-488,ter,he,comment,macmichael1918[52]
W-2318,brk,L-488,tarei,there,comment,macmichael1920[214]
W-2925,pnu,L-488,"*te-r, pl. *ti-r < *te-gi-r?",originally *te 'that' (Rilly no. 19),comment,rilly2010[no. 90]
W-2339,pkn,L-489,*ob-,hot,comment,jakobiA[no. 598]
W-2340,mei,L-489,òongé,warm,comment,werner1993[109]
W-2341,brk,L-489,úun,warm,comment,rilly2010[no. 23]
W-2910,pnu,L-489,*ooŋ,,comment,rilly2010[no. 23]
W-150,onw,L-49,gall,to open,comment,OND[25]
W-151,fia,L-49,gal,"offen sein, sich öffnen",comment,khalil1996a[27]
W-2559,pkn,L-49,*al-,"to open, undress",comment,jakobiA[no. 201]; jakobiA[no. 421]
W-2560,kko,L-49,ŋal-,to open,comment,
W-2561,brk,L-49,ɲolki,to open,comment,thelwall1977[204]
W-2892,pnu,L-49,*ŋal-,,comment,rilly2010[no. 137]
W-2347,dgl,L-491,"elim, elum",crocodile,comment,armbruster1965[64]
W-2348,fia,L-491,ulum,crocodile,comment,khalil1996a[86]
W-2349,mei,L-491,ármí,hyena,comment,werner1993[82]
W-2350,brk,L-491,aːɽum,lion,comment,thelwall1977[203]
W-2741,pnu,L-491,*aal-um,,comment,rilly2010[no. 89]
W-1351,mei,L-492,túmmár,all,comment,werner1993[134]
W-2358,onw,L-492,"doum(m), dimm, domm","to take, hand over",comment,OND[54]
W-2359,fia,L-492,dum,"nehmen, erfassen",comment,khalil1996a[37]
W-2783,pnu,L-492,*dumm-,,comment,rilly2010[no. 37]
W-2363,dgl,L-493,baan,to dance,comment,armbruster1965[28]
W-2364,pkn,L-493,*fan,to dance,comment,jakobiA[no. 0]
W-2758,pnu,L-493,*baan?,,comment,rilly2010[no. 38]
W-2371,fia,L-494,ibirti,"Kraft, Macht, Gewalt",comment,khalil1996a[47]
W-2372,pkn,L-494,*ébìt̪ʊ̀,Creator,comment,jakobiA[no. 350]
W-2789,pnu,L-494,*ebed,,comment,rilly2010[no. 43]
W-2382,pkn,L-495,ɔŋgʊl,elephant,comment,jakobiA[no. 315]
W-2383,brk,L-495,aŋal,elephant,comment,thelwall1977[201]
W-2384,mei,L-495,ámmár,elephant,comment,werner1993[79]
W-2750,pnu,L-495,*aŋgur,fia and dgl have Ar. loanword,comment,rilly2010[no. 52]
W-2385,brk,L-496,kalti,fence (thorn),comment,thelwall1977[201]
W-2386,fia,L-496,karw-,"umzaünen, bauen (einen Pferch)",comment,khalil1996a[62]
W-2387,pkn,L-496,*kɔr,fence,comment,jakobiA[no. 0]
W-2388,mei,L-496,ə̀ggə́,"stable, animal enclosure",comment,werner1993[141]
W-2389,dgl,L-496,kude,enclosure (?),comment,armbruster1965[130]
W-2853,pnu,L-496,*kar(-ti),,comment,rilly2010[no. 54]
W-1096,onw,L-497,ounn,"to bear, produce",comment,OND[137]
W-1097,fia,L-497,unn,"gebären, zeugen",comment,reinisch1879[172]
W-2010,brk,L-497,"unne, pl. undi",breast (female),comment,thelwall1977[200]
W-2404,onw,L-498,org,to be hungry,comment,Attiri
W-2405,onw,L-498,pañ(ñ),to be hungry,comment,OND[148]
W-2406,fia,L-498,org,hungern,comment,khalil1996a[83]
W-2407,fia,L-498,faññ,hungern,comment,khalil1996a[118]
W-2408,dgl,L-498,órig,to get hungry,comment,armbruster1965[163]
W-2409,mei,L-498,pə̀ər,hunger,comment,werner1993[119]
W-2410,brk,L-498,koŋor,hunger,comment,thelwall1977[203]
W-2411,pkn,L-498,"*kɔmur, *koŋur?",hunger,comment,jakobiA[no. 391]
W-2737,pnu,L-498,?,,comment,rilly2010[no. 64]
W-2414,dgl,L-499,kárr(i),female,comment,armbruster1965[119]
W-2415,fia,L-499,kárē,weibliches Lebewesen,comment,khalil1996a[58]
W-2416,mei,L-499,arr,female,comment,macmichael1912[338]
W-2854,pnu,L-499,*kar(r)i,,comment,rilly2010[no. 66]
W-13,onw,L-5,add,to make ready,comment,OND[4]
W-14,xnz,L-5,addē,(uncertain),comment,
W-152,onw,L-50,gappir,to cede vel sim.,comment,OND[25]
W-153,xnz,L-50,"gafrée, gaffir-tákki",vergeben (werden),comment,massenbach1962[165]
W-2420,onw,L-500,pede,harsh,comment,OND[148]
W-2421,dgl,L-500,beer,"to get sated, to have enough",comment,armbruster1965[34]
W-2422,fia,L-500,firr,"heil, gesund werden",comment,khalil1996a[115]
W-2423,pkn,L-500,*bir-t̪i,"strong, force, violence",comment,jakobiA[no. 167]
W-2763,pnu,L-500,*beer-,,comment,rilly2010[no. 71]
W-2424,dgl,L-501,kógor,"strong, muscular, powerful",comment,armbruster1965[126]
W-2425,fia,L-501,kogor,"mächtig, kräftig",comment,khalil1996a[49]
W-2426,onw,L-501,kakki-gir,to strengthen,comment,OND[83]
W-2427,pkn,L-501,"*kugul, pl. *kugul-i",bull for breeding,comment,jakobiA[no. 276a]
W-2428,brk,L-501,kúgul,bull,comment,thelwall1977[200]
W-2429,mei,L-501,ə́ggə́-tìrhêm,"to win over, overpower",comment,werner1993[141]
W-2738,pnu,L-501,*(k)ugur,,comment,rilly2010[no. 72]
W-2430,dgl,L-502,góor,ant,comment,armbruster1965[80]
W-2431,fia,L-502,guwa(r),Ameise,comment,khalil1996a[33]
W-2432,brk,L-502,kwer,ant,comment,thelwall1977[199]
W-2433,pkn,L-502,*kɔr,soldier ant,comment,jakobiA[no. 336]
W-2815,pnu,L-502,*goor or *koor,,comment,rilly2010[no. 73]
W-2440,brk,L-503,im-mer-ōn,brother,comment,macmichael1920[200]
W-2441,fia,L-503,weer,Freund,comment,khalil1996a[120]
W-2442,mei,L-503,pó(o)r,friend,comment,werner1993[117]
W-2443,dgl,L-503,á-wri,friend,comment,armbruster1965[24]
W-2952,pnu,L-503,*wer-,,comment,rilly2010[no. 75]
W-2445,dgl,L-504,neeñ,"to lie (stand) in liquid, soak",comment,armbruster1965[151]
W-2446,fia,L-504,"neñ, noñ","naß, feucht sein",comment,khalil1996a[80]
W-2447,brk,L-504,tite-ja,wet,comment,thelwall1977[207]
W-2448,mei,L-504,tèɲɲ-,to be wet,comment,
W-2882,pnu,L-504,*neɲ-i,,comment,rilly2010[no. 76]
W-2449,xnz,L-505,"gusutti, gusunti","Rauch, rauchen",comment,massenbach1962[171]
W-2450,dgl,L-505,túlla,"smoke, pre-Nubian",comment,armbruster1965[205]
W-2451,fia,L-505,tulli,"Rauch, Qualm, pre-Nubian",comment,khalil1996a[105]
W-2453,mei,L-505,kúm(m)édí,smoke,comment,werner1993[102]
W-2454,mei,L-505,tùrùd,"fog, mist, loan from Nile Nubian?",comment,werner1993[135]
W-2455,pkn,L-505,kuɟin-t̪V,smoke,comment,jakobiA[no. 213]
W-2820,pnu,L-505,*gusin-ti < *usigu-n-ti?,,comment,rilly2010[no. 77]
W-2463,dgl,L-506,au,grandmother,comment,armbruster1965[23]
W-2464,fia,L-506,aaw,Großmutter,comment,khalil1996a[23]
W-2465,kko,L-506,"ām, ám",grandmother,comment,jakobiA[no. 132 e]
W-2466,mei,L-506,owa,grandmather,comment,macmichael1912[337]
W-2467,mei,L-506,àwà,grandmother,comment,werner1993[83]
W-2755,pnu,L-506,*awa?,,comment,rilly2010[no. 82]
W-2469,pkn,L-507,*mon-d̪i,grass,comment,jakobiA[no. 475]
W-2470,mei,L-507,pòndòkídí,bloom,comment,werner1993[117]
W-2471,mei,L-507,póndót,flower,comment,werner1993[117]
W-2873,pnu,L-507,"*mand, *mond",,comment,rilly2010[no. 84]
W-2279,brk,L-508,korti,husband ?,comment,macmichael1920[201]
W-2460,onw,L-508,gort(i),elder,comment,OND[32]
W-2461,fia,L-508,goorti,"Scheich, Bürgermeister, Älteste",comment,khalil1996a[31]
W-2473,pkn,L-508,"*kor-t̪i, pl. *kor",man,comment,jakobiA[no. 129]
W-2474,mei,L-508,kùur,male,comment,werner1993[102]
W-2866,pnu,L-508,*kur-,,comment,rilly2010[no. 86]
W-2476,onw,L-509,"eiskitt, pl. iskre",suppliant,comment,OND[77]
W-2477,fia,L-509,iskít,Gast,comment,khalil1996a[48]
W-2478,dgl,L-509,"iškárti, pl. íškari",guest,comment,armbruster1965[113]
W-2479,pkn,L-509,"*oil-t̪i, pl. *oil",guest,comment,jakobiA[109]
W-2480,mei,L-509,ə̀kkə̀əndí,guest,comment,werner1993[141]
W-2834,pnu,L-509,"*isker, sg. *isker-ti ",from PN *is-kir 'to ask',comment,rilly2010[no. 87]
W-154,onw,L-51,"-gar, gir",to cause (causative),comment,OND[25]
W-155,fia,L-51,-kir,,comment,
W-156,dgl,L-51,-gir,,comment,
W-157,xnz,L-51,-gir,,comment,
W-1335,mei,L-510,ànngá,they,comment,werner1993[80]
W-2251,mei,L-510,ung'a,they,comment,macmichael1918[52]
W-2482,mei,L-510,òon,"he, she, it",comment,werner1993[108]
W-2904,pnu,L-510,"*on, pl. *on-gV",,comment,rilly2010[no. 90]
W-2486,pkn,L-511,*fɛrt-̪,to throw toward,comment,jakobiA[no. 102]
W-2487,mei,L-511,pìrkáhàm,to disperse,comment,werner1993[116]
W-2488,onw,L-511,pil,to throw,comment,OND[152]
W-2764,pnu,L-511,*bel(-t),,comment,rilly2010[no. 93]
W-2491,xnz,L-512,dakki,melken,comment,massenbach1962[154]
W-2492,fia,L-512,dak,melken,comment,khalil1996a[36]
W-2493,mei,L-512,tòkkàhêm,to milk,comment,werner1993[132]
W-2494,fia,L-513,baññ,"sagen, sprechen",comment,khalil1996a[95]
W-2495,xnz,L-513,bain,sprechen,comment,massenbach1962[148]
W-2496,pkn,L-513,*fia,"language, word",comment,jakobiA[no. 138]
W-2497,dgl,L-513,báññ(i),"to speak, talk",comment,armbruster1965[29]
W-2498,brk,L-513,pa- ~ fa-,to say,comment,
W-2761,pnu,L-513,*baɲ-,,comment,rilly2010[no. 98]
W-2502,fia,L-514,šuuk,"waschen (Kleider), spritzen",comment,khalil1996a[123]
W-2503,mei,L-514,sòngíhèm,to wash,comment,werner1993[124]
W-2921,pnu,L-514,*suug-,,comment,rilly2010[no. 100]
W-1563,onw,L-515,"ŋo(o)g, ŋok",house,comment,OND[201]
W-1564,fia,L-515,noog,"haus, pre-Nubian?",comment,reinisch1879[128]
W-2508,pkn,L-515,*d̪igid̪-,clay,comment,jakobiA[no. 455a]
W-2509,pkn,L-515,*d̪ot̪-i,mud,comment,jakobiA[no. 456]
W-2886,pnu,L-515,*noog,,comment,rilly2010[no. 102]
W-2510,dgl,L-516,koo,lion,comment,armbruster1965[124]
W-2511,xnz,L-516,koo,"Berggeist, Löwe",comment,massenbach1962[188]
W-2512,fia,L-516,koo,Löwe,comment,khalil1996a[49]
W-2513,pkn,L-516,*bogul-ko,lion,comment,
W-2861,pnu,L-516,*koo,,comment,rilly2010[no. 130]
W-2514,pkn,L-517,*bogul-tejel,leopard,comment,
W-2515,brk,L-517,tagir,leopard,comment,thelwall1977[203]
W-2516,mei,L-517,térhár,wild animals (general),comment,werner1993[130]
W-2771,pnu,L-517,*dagir (unclear vocalization),,comment,rilly2010[no. 103]
W-2524,xnz,L-518,kuus,"schmutzig, schlecht",comment,massenbach1962[192]
W-2525,fia,L-518,kos,"Übel, Schlechtigkeit",comment,khalil1996a[63]
W-2526,fia,L-518,us,"Fehler, der Böse",comment,khalil1996a[88]
W-2527,xnz,L-518,uus,schlecht,comment,massenbach1962[222]
W-2528,dgl,L-518,uus,"bas, evil",comment,armbruster1965[212]
W-2529,mei,L-518,káabè,"bad, Ar. loan?",comment,werner1993[95]
W-2530,onw,L-518,kos(s),evil,comment,OND[100]
W-2531,onw,L-518,kiš(kiš),"jealous, envious, pre-Nubian",comment,OND[95]
W-2871,pnu,L-518,*kuus ~ *uus,,comment,rilly2010[no. 112]
W-741,xnz,L-518,kós,"schlimm, schlecht",comment,massenbach1962[190]
W-742,fia,L-518,kús(s)a,"faul, träge, schwach",comment,reinisch1879[103]
W-743,xnz,L-518,kussa,"Päderast; faul, schwach, weibisch",comment,massenbach1962[192]
W-744,dgl,L-518,kússa,"weak, lazy, stupid, effeminate; sodomite",comment,armbruster1965[134]
W-790,onw,L-518,kos(s)e,insect,comment,OND[100]
W-791,dgl,L-518,kóse,small insect that consumes,comment,armbruster1965[129]
W-2263,mei,L-519,"urti, urdi, u'di",corn,comment,macmichael1918[53]
W-2532,mei,L-519,ùurtí,millet,comment,werner1993[138]
W-451,mei,L-519,ùurtí,millet,comment,werner1993[138]
W-452,pkn,L-519,"*oɟ ,*oe?",millet,comment,jakobiA[no. 416]
W-158,onw,L-52,gask-naue,midst,comment,OND[26]
W-159,fia,L-52,gasko,"middle, Innenraum",comment,khalil1996a[32]
W-2543,pkn,L-520,ken-d̪ʊ,navel,comment,jakobiA[no. 36]
W-2544,brk,L-520,keremdi,navel,comment,thelwall1977[204]
W-2545,mei,L-520,kùwédí,navel,comment,werner1993[103]
W-2546,mei,L-520,èrcéndí,navel,comment,werner1993[88]
W-2547,dgl,L-520,seen,navel,comment,armbruster1965[174]
W-2548,xnz,L-520,seen,"Nabelschnur, Nabel, Mittelpunkt",comment,massenbach1962[208]
W-2549,fia,L-520,fud,"Nabel, pre-Nubian?",comment,khalil1996a[113]
W-2550,mei,L-520,poodi,"navel, MN  loan from Old Nubian?",comment,
W-2819,pnu,L-520,*gurw-e-(n)-di (with dim.),,comment,rilly2010[no. 126]
W-2036,brk,L-521,"káldì, pl. káalè",eye,comment,thelwall1977[201]
W-2296,brk,L-521,"kuldi, enguldi, pl. engáli",eye,comment,macmichael1920[206]
W-2848,pwn,L-521,"*kal-e, sg. kal-ti",Not reconstructable for Meidob,comment,rilly2010[]
W-847,pkn,L-521,"kal-t̪i, pl. kal-ɛ",eye,comment,jakobiA[]
W-2562,onw,L-522,kak,to open,comment,OND[83]
W-2563,kud,L-522,kaŋi,to open,comment,
W-2845,pnu,L-522,*kag-,,comment,rilly2010[no. 137]
W-2564,dgl,L-523,baññ,"to speak, talk",comment,armbruster1965[29]
W-2565,fia,L-523,baññ,"sagen, sprechen",comment,khalil1996a[95]
W-2566,xnz,L-523,bain,sprechen,comment,massenbach1962[148]
W-2567,pkn,L-523,*fai,"to tell, say",comment,jakobiA[no. 140]
W-2568,brk,L-523,"pa, faa",,comment,
W-2762,pnu,L-523,*baɲ(ɲ),,comment,rilly2010[no. 138]
W-2578,xnz,L-524,sarki,sich fürchten,comment,massenbach1962[207]
W-2579,dgl,L-524,sándi,"to be afraid, ? different root",comment,armbruster1965[172]
W-2580,onw,L-524,aššauei,"to fear, be concerned ?",comment,OND[21]
W-2581,pkn,L-524,*ʃar(-k)-,to fear,comment,jakobiA[no. 536]
W-2582,brk,L-524,selk-,to be afraid,comment,macmichael1920[216]
W-2583,brk,L-524,salge,fear,comment,
W-2915,pnu,L-524,*sar- ± k,,comment,rilly2010[no. 144]
W-2597,fia,L-525,ísi,Laus,comment,khalil1996a[48]
W-2598,xnz,L-525,issi,Laus,comment,massenbach1962[177]
W-2599,dgl,L-525,íss(i),louse,comment,armbruster1965[112]
W-2600,pkn,L-525,"*it̪i, sg. *it̪i-d̪u",louse,comment,
W-2601,brk,L-525,iidi,louse,comment,
W-2602,mei,L-525,ìidì,louse,comment,werner1993[92]
W-2831,pnu,L-525,"*is-i, sg. is(i)-di",,comment,rilly2010[no. 152]
W-2646,onw,L-526,"mieit, mit","snake, pre-Nubian",comment,OND[117]
W-2647,fia,L-526,aman-miid,"water snake, pre-Nubian?",comment,
W-2649,xnz,L-526,wissi dúgur,Hornviper (Cerastes cornutus),comment,massenbach1962[225]
W-2650,fia,L-526,ussi,Viper (Cerastes cornutus),comment,khalil1996a[88]
W-2651,fia,L-526,wisla,Schlange,comment,khalil1996a[121]
W-2956,pnu,L-526,*wis-ti,pre-Nubian?,comment,rilly2010[no. 169]
W-2668,xnz,L-527,"iskitte, iskinte",Maus,comment,massenbach1962[177]
W-2669,dgl,L-527,jigir,"mouse, rat, pre-Nubian",comment,armbruster1965[88]
W-2670,fia,L-527,iskintee,"Maus, Ratte",comment,khalil1996a[48]
W-2671,fia,L-527,jigir,"Maus, Ratte, pre-Nubian",comment,khalil1996a[131]
W-2672,pkn,L-527,*kum-ɛ,"rat, mouse?",comment,jakobiA[no. 325]
W-2673,brk,L-527,iɟinaldi,rat,comment,thelwall1977[205]
W-2674,mei,L-527,èkkèndí,mouse,comment,werner1993[86]
W-2832,pnu,L-527,*is-kin-ti,,comment,rilly2010[no. 177]
W-1176,dgl,L-528,dúru,"aged, old",comment,armbruster1965[57]
W-1177,pkn,L-528,*tor-,"old, elder",comment,jakobiA[no. 600]; jakobiA[no. 107]
W-1178,dgl,L-528,dúur,"to reach, attain",comment,armbruster1965[56]
W-1179,xnz,L-528,dúur,erreichen,comment,massenbach1962[159]
W-1180,xnz,L-528,dúru,alt,comment,massenbach1962[159]
W-2698,fia,L-528,duw(i),"Greis, alte Frau",comment,khalil1996a[40]
W-2700,brk,L-528,"un-dile, pl. un-dalile",old woman,comment,thelwall1977[204]
W-2785,pnu,L-528,*duri,,comment,rilly2010[no. 195]
W-2705,brk,L-529,"ell, el",to see,comment,macmichael1920
W-2706,onw,L-529,"el, eil","to find, obtain",comment,OND[56]
W-2707,dgl,L-529,el,"to find, obtain, get",comment,armbruster1965[64]
W-2708,xnz,L-529,el,finden,comment,massenbach1962[160]
W-2709,fia,L-529,el,"finden, bekommen",comment,khalil1996a[42]
W-2710,mei,L-529,élhèm,to find,comment,werner1993[87]
W-2799,pnu,L-529,*el-,,comment,rilly2010[]
W-160,onw,L-53,gatt,good odor,comment,OND[26]
W-161,fia,L-53,gát(i),Geruch,comment,khalil1996a[32]
W-162,xnz,L-53,gasti,Rauch,comment,massenbach1962[166]
W-169,dgl,L-53,gatti,,comment,
W-2713,dgl,L-530,úunti,dream,comment,armbruster1965[210]
W-2714,pkn,L-530,*ʊn-,to dream,comment,jakobiA[no. 60]
W-2715,xnz,L-530,"uutti, úunti",Traum,comment,massenbach1962[221]
W-2716,xnz,L-530,ugnutti,traumen,comment,massenbach1962[221]
W-2717,mei,L-530,àndálídí,dream,comment,werner1993[80]
W-2718,pkn,L-530,*ʊn-,dream,comment,jakobiA[no. 61]
W-2720,mei,L-531,tèmmèjí,liver,comment,werner1993[130]
W-2721,brk,L-531,fíʃʃì,liver,comment,thelwall1977[203]
W-2730,dgl,L-532,seriñ,barley,comment,armbruster1965[176]
W-2731,onw,L-532,serŋ,barley,comment,OND[158]
W-2732,xnz,L-532,sérin,Gerste,comment,massenbach1962[208]
W-163,onw,L-54,nim-kin,good odor,comment,OND[26]
W-164,xnz,L-54,numme,"duften, heilig sein",comment,massenbach1962[202]
W-165,dgl,L-54,númme,to smell sweet,comment,armbruster1965[157]
W-166,onw,L-55,gawa,servant,comment,OND[26]
W-167,fia,L-55,gawad,,comment,
W-168,dgl,L-55,gawad,,comment,
W-170,onw,L-56,gaue,reed,comment,
W-171,fia,L-56,gawē,,comment,
W-172,dgl,L-56,góow,reed,comment,armbruster1965[81]
W-1163,pkn,L-57,*kɛl-,red,comment,jakobiA[no. 583]
W-173,onw,L-57,gel,red,comment,OND[26]
W-174,xnz,L-57,géele,rot,comment,massenbach1962[167]
W-175,dgl,L-57,géele,red,comment,armbruster1965[76]
W-2114,brk,L-57,keele,red,comment,thelwall1977[205]
W-2225,mei,L-57,kayli,red,comment,macmichael1918[52]
W-2226,brk,L-57,kaylei,red,comment,macmichael1920[207]
W-2227,mei,L-57,kéelé,red,comment,werner1993[98]
W-2810,pnu,L-57,*geel-e,,comment,rilly2010[no. 160]
W-176,onw,L-58,gelgel,"to roll away, up",comment,OND[27]
W-177,fia,L-58,gerged,"sich wälzen, rollen",comment,khalil1996a[30]
W-1473,onw,L-59,jene,good health,comment,OND[189]
W-178,onw,L-59,gen,good,comment,OND[27]
W-179,xnz,L-59,gen,besser,comment,massenbach1962[167]
W-180,dgl,L-59,gén,"good, in good condition, health",comment,armbruster1965[77]
W-181,fia,L-59,gen,gut,comment,khalil1996a[29]
W-2300,brk,L-59,azein,good,comment,macmichael1920[207]
W-2301,pkn,L-59,*kɛn,good,comment,jakobiA[no. 574]
W-2811,pnu,L-59,*gen,,comment,rilly2010[no. 15]
W-182,onw,L-60,gi,maternal uncle,comment,OND[28]
W-183,dgl,L-60,-gi,maternal uncle,comment,armbruster1965[78]
W-184,xnz,L-60,-gíi,"Oheim, Mutterbruder",comment,massenbach1962[168]
W-185,fia,L-60,gii,Onkel (Bruder der Mutter),comment,khalil1996a[26]
W-2276,brk,L-60,indishōn,maternal uncle,comment,macmichael1920[200]
W-186,onw,L-61,gig,to be near,comment,OND[28]
W-187,xnz,L-61,jiig-edáagin,sitzen auf,comment,massenbach1962[180]
W-188,onw,L-62,"gindatte, gindette","thorn, pre-Nubian",comment,OND[30]
W-189,fia,L-62,gind(ē),"Dorn, pre-Nubian?",comment,khalil1996a[29]
W-190,dgl,L-62,kinís-se,"thorn, prickle, pre-Nubian?",comment,armbruster1965[122]
W-191,xnz,L-62,"kinis-se, knisse, kilisse","Dorn, pre-Nubian?",comment,massenbach1962[188]
W-2144,brk,L-62,"niŋdi, numdi",thorn,comment,thelwall1977[206]
W-2398,mei,L-62,tòmmì,thorn,comment,werner1993[133]
W-2399,pkn,L-62,*nom-,thorn,comment,jakobiA[no. 469]
W-2889,pnu,L-62,*num-,,comment,rilly2010[no. 59]
W-192,onw,L-63,gin-ker,small fast?,comment,OND[30]
W-193,xnz,L-63,kinna,klein,comment,massenbach1962[187]
W-194,dgl,L-63,kínna,"small, little",comment,armbruster1965[122]
W-195,onw,L-64,gipp,to fix?,comment,OND[31]
W-196,xnz,L-64,kibbe,"etwas fest anfügen, anpassen",comment,massenbach1962[187]; zyhlarz1928a[173]
W-197,onw,L-65,gir,way,comment,OND[31]
W-198,dgl,L-65,tíiŋ-gir,path for cattle in an irrigrated area,comment,armbruster1965[198]
W-199,xnz,L-65,"gir, kir","Weg, Art, Mal",comment,massenbach1962[168]
W-200,dgl,L-65,gir,"time, occasion",comment,armbruster1965[79]
W-203,onw,L-67,git(t),"grass, crop",comment,OND[32]
W-204,dgl,L-67,gíid,grass,comment,armbruster1965[78]
W-205,xnz,L-67,gíid,Gras (Briza eragrostis Lin.),comment,massenbach1962[168]
W-209,fia,L-67,gīd,Grass; Futter,comment,khalil1996a[27]
W-2285,mei,L-67,kèecì,grass,comment,werner1993[97]
W-2468,xnz,L-67,"magisse, magasse",wildes Gras am Ufer,comment,massenbach1962[194]
W-2813,pnu,L-67,"*gis-e, sg. *gis(i)-ti",,comment,rilly2010[no. 84]
W-206,onw,L-68,gitt,to be silent?,comment,OND[32]
W-207,xnz,L-68,kitte,"schweigen, ruhig sein",comment,massenbach1962[188]
